movieID,faqTitle,faqContent,faqUrl
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Runtime,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Sound mix,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Color,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Aspect ratio,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Camera,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Laboratory,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Negative Format,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Cinematographic Process,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,Printed Film Format,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,,,
VGhlIFRhbGVudGVkIE1yLiBSaXBsZXk=,,,
VW5zdW5nIEhlcm8=,How long is Unsung Hero?,1 hour and 52 minutes,
VW5zdW5nIEhlcm8=,When was Unsung Hero released?,"April 26, 2024",
VW5zdW5nIEhlcm8=,Who stars in Unsung Hero?,"Daisy Betts, Joel Smallbone, and Kirrilee Berger",/name/nm2237408/?ref_=ttfaq
VW5zdW5nIEhlcm8=,Who wrote Unsung Hero?,Joel Smallbone and Richard L. Ramsey,/name/nm3522635/?ref_=ttfaq
VW5zdW5nIEhlcm8=,Who directed Unsung Hero?,Joel Smallbone and Richard L. Ramsey,/name/nm3522635/?ref_=ttfaq
VW5zdW5nIEhlcm8=,Who was the composer for Unsung Hero?,Brent McCorkle,/name/nm3634546/?ref_=ttfaq
VW5zdW5nIEhlcm8=,Who was the producer of Unsung Hero?,"Josh Walsh, Justin Tolley, and Luke Smallbone",/name/nm2158820/?ref_=ttfaq
VW5zdW5nIEhlcm8=,Who was the executive producer of Unsung Hero?,"Mike Curb, Andrew Erwin, Kevin Downes, Bill Reeves, Brian Mitchell, Ford Englerth, Gerald Webb, Jeffery Brooks, Jon Erwin, and Tony Young",/name/nm0192608/?ref_=ttfaq
VW5zdW5nIEhlcm8=,Who was the cinematographer for Unsung Hero?,Johnny Derango,/name/nm0220214/?ref_=ttfaq
VW5zdW5nIEhlcm8=,Who was the editor of Unsung Hero?,Parker Adams,/name/nm7968007/?ref_=ttfaq
VW5zdW5nIEhlcm8=,What is the plot of Unsung Hero?,"The movie also follows the family's mother, Helen Smallbone, as she uses her faith to hold the family of nine together by turning struggles into an adventure for her children.",
VW5zdW5nIEhlcm8=,What was the budget for Unsung Hero?,6 million,
VW5zdW5nIEhlcm8=,What is Unsung Hero rated?,PG,
VW5zdW5nIEhlcm8=,What genre is Unsung Hero?,Drama and Family,
VW5zdW5nIEhlcm8=,,,
VW5zdW5nIEhlcm8=,,,
SUY=,Runtime,,
SUY=,Sound mix,,
SUY=,Color,,
SUY=,Aspect ratio,,
SUY=,Camera,,
SUY=,Laboratory,,
SUY=,,,
SUY=,,,
WA==,How long is X?,1 hour and 45 minutes,
WA==,When was X released?,"March 18, 2022",
WA==,What is the IMDb rating of X?,6.5 out of 10,
WA==,Who stars in X?,"Mia Goth, Jenna Ortega, and Brittany Snow",/name/nm5301405/?ref_=ttfaq
WA==,Who wrote X?,Ti West,/name/nm1488800/?ref_=ttfaq
WA==,Who directed X?,Ti West,/name/nm1488800/?ref_=ttfaq
WA==,Who was the composer for X?,Chelsea Wolfe and Tyler Bates,/name/nm3219738/?ref_=ttfaq
WA==,Who was the producer of X?,"Ti West, Kevin Turen, Harrison Kreiss, and Jacob Jaffke",/name/nm1488800/?ref_=ttfaq
WA==,Who was the executive producer of X?,"Kid Cudi, Sam Levinson, Ashley Levinson, Karina Manashil, and Peter Phok",/name/nm3264596/?ref_=ttfaq
WA==,Who was the cinematographer for X?,Eliot Rockett,/name/nm0734247/?ref_=ttfaq
WA==,Who was the editor of X?,Ti West and David Kashevaroff,/name/nm1488800/?ref_=ttfaq
WA==,What is the plot of X?,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",
WA==,What was the budget for X?,$1 million,
WA==,How much did X earn at the worldwide box office?,$14.7 million,
WA==,How much did X earn at the US box office?,$11.8 million,
WA==,What is X rated?,R,
WA==,What genre is X?,"Horror, Mystery, and Thriller",
WA==,How many awards has X won?,4 awards,
WA==,How many awards has X been nominated for?,53 nominations,
WA==,,,
WA==,,,
VGhlIEdvZGZhdGhlcg==,,,
VGhlIEdvZGZhdGhlcg==,,,
QXNwaGFsdCBDaXR5,How long is Asphalt City?,2 hours,
QXNwaGFsdCBDaXR5,When was Asphalt City released?,"March 29, 2024",
QXNwaGFsdCBDaXR5,What is the IMDb rating of Asphalt City?,6.1 out of 10,
QXNwaGFsdCBDaXR5,Who stars in Asphalt City?,"Sean Penn, Tye Sheridan, and Gbenga Akinnagbe",/name/nm0000576/?ref_=ttfaq
QXNwaGFsdCBDaXR5,Who wrote Asphalt City?,"Ben Mac Brown, Ryan King, and Shannon Burke",/name/nm3192959/?ref_=ttfaq
QXNwaGFsdCBDaXR5,Who directed Asphalt City?,Jean-Stéphane Sauvaire,/name/nm0767160/?ref_=ttfaq
QXNwaGFsdCBDaXR5,Who was the composer for Asphalt City?,Nicolas Becker and Quentin Sirjacq,/name/nm0065545/?ref_=ttfaq
QXNwaGFsdCBDaXR5,Who was the producer of Asphalt City?,"Tye Sheridan, Christopher Kopp, Eric Gold, John Ira Palmer, John Wildermuth, Lucan Toh, and Warren Goz",/name/nm4446467/?ref_=ttfaq
QXNwaGFsdCBDaXR5,Who was the executive producer of Asphalt City?,"Babak Anvari, Tom Ortenberg, James Masciello, Jamie Buckner, Luke Rodgers, Matthew Sidari, and Shannon Burke",/name/nm2035118/?ref_=ttfaq
QXNwaGFsdCBDaXR5,Who was the cinematographer for Asphalt City?,David Ungaro,/name/nm0881104/?ref_=ttfaq
QXNwaGFsdCBDaXR5,Who was the editor of Asphalt City?,Saar Klein and Katie Mcquerrey,/name/nm0458964/?ref_=ttfaq
QXNwaGFsdCBDaXR5,What is the plot of Asphalt City?,"Ollie Cross is a young paramedic assigned to the NYC night shift with an uncompromising and seasoned partner Gene Rutkovsky. Each 911 call is often dangerous and uncertain, putting their lives on the line every day to help others.",
QXNwaGFsdCBDaXR5,How much did Asphalt City earn at the US box office?,"$221,000",
QXNwaGFsdCBDaXR5,What is Asphalt City rated?,R,
QXNwaGFsdCBDaXR5,What genre is Asphalt City?,Drama and Thriller,
QXNwaGFsdCBDaXR5,How many awards has Asphalt City been nominated for?,2 nominations,
QXNwaGFsdCBDaXR5,,,
QXNwaGFsdCBDaXR5,,,
RGFtc2Vs,How long is Damsel?,1 hour and 50 minutes,
RGFtc2Vs,When was Damsel released?,"March 8, 2024",
RGFtc2Vs,What is the IMDb rating of Damsel?,6.2 out of 10,
RGFtc2Vs,Who stars in Damsel?,"Millie Bobby Brown, Ray Winstone, and Angela Bassett",/name/nm5611121/?ref_=ttfaq
RGFtc2Vs,Who wrote Damsel?,Dan Mazeau,/name/nm2669197/?ref_=ttfaq
RGFtc2Vs,Who directed Damsel?,Juan Carlos Fresnadillo,/name/nm0294379/?ref_=ttfaq
RGFtc2Vs,Who was the composer for Damsel?,David Fleming,/name/nm3650640/?ref_=ttfaq
RGFtc2Vs,Who was the producer of Damsel?,"Joe Roth, Jeff Kirschenbaum, and Chris Castaldi",/name/nm0005387/?ref_=ttfaq
RGFtc2Vs,Who was the executive producer of Damsel?,"Millie Bobby Brown, Dan Mazeau, Mark Bomback, Robert Brown, Sue Baden-Powell, and Zack Roth",/name/nm5611121/?ref_=ttfaq
RGFtc2Vs,Who was the cinematographer for Damsel?,Larry Fong,/name/nm0284583/?ref_=ttfaq
RGFtc2Vs,Who was the editor of Damsel?,John Gilbert,/name/nm0003016/?ref_=ttfaq
RGFtc2Vs,What is the plot of Damsel?,"A dutiful damsel agrees to marry a handsome prince, only to find the royal family has recruited her as a sacrifice to repay an ancient debt.",
RGFtc2Vs,What was the budget for Damsel?,$70 million,
RGFtc2Vs,What is Damsel rated?,PG-13,
RGFtc2Vs,What genre is Damsel?,"Action, Adventure, and Fantasy",
RGFtc2Vs,How many awards has Damsel been nominated for?,1 nomination,
RGFtc2Vs,,,
RGFtc2Vs,,,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,How long is Once Upon a Time... in Hollywood?,2 hours and 41 minutes,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,When was Once Upon a Time... in Hollywood released?,"July 26, 2019",
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,What is the IMDb rating of Once Upon a Time... in Hollywood?,7.6 out of 10,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,Who stars in Once Upon a Time... in Hollywood?,"Leonardo DiCaprio, Brad Pitt, and Margot Robbie",/name/nm0000138/?ref_=ttfaq
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,Who wrote Once Upon a Time... in Hollywood?,Quentin Tarantino,/name/nm0000233/?ref_=ttfaq
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,Who directed Once Upon a Time... in Hollywood?,Quentin Tarantino,/name/nm0000233/?ref_=ttfaq
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,Who was the composer for Once Upon a Time... in Hollywood?,James Newton Howard,/name/nm0006133/?ref_=ttfaq
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,Who was the producer of Once Upon a Time... in Hollywood?,"Quentin Tarantino, David Heyman, and Shannon McIntosh",/name/nm0000233/?ref_=ttfaq
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,Who was the executive producer of Once Upon a Time... in Hollywood?,"Dong Yu, Georgia Kacandes, and Jeffrey Chan",/name/nm1236491/?ref_=ttfaq
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,Who was the cinematographer for Once Upon a Time... in Hollywood?,Robert Richardson,/name/nm0724744/?ref_=ttfaq
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,Who was the editor of Once Upon a Time... in Hollywood?,Fred Raskin,/name/nm0711235/?ref_=ttfaq
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,What is the plot of Once Upon a Time... in Hollywood?,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,What was the budget for Once Upon a Time... in Hollywood?,$90 million,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,How much did Once Upon a Time... in Hollywood earn at the worldwide box office?,$378 million,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,How much did Once Upon a Time... in Hollywood earn at the US box office?,$143 million,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,What is Once Upon a Time... in Hollywood rated?,R,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,What genre is Once Upon a Time... in Hollywood?,"Comedy, Comedy Drama, and Drama",
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,How many awards has Once Upon a Time... in Hollywood won?,149 awards,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,How many awards has Once Upon a Time... in Hollywood been nominated for?,529 nominations,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,,,
T25jZSBVcG9uIGEgVGltZSBpbi4uLiBIb2xseXdvb2Q=,,,
RHVuZQ==,How long is Dune?,2 hours and 17 minutes,
RHVuZQ==,When was Dune released?,"December 14, 1984",
RHVuZQ==,What is the IMDb rating of Dune?,6.3 out of 10,
RHVuZQ==,Who stars in Dune?,"Kyle MacLachlan, Virginia Madsen, and Francesca Annis",/name/nm0001492/?ref_=ttfaq
RHVuZQ==,Who wrote Dune?,Frank Herbert and David Lynch,/name/nm0378541/?ref_=ttfaq
RHVuZQ==,Who directed Dune?,David Lynch,/name/nm0000186/?ref_=ttfaq
RHVuZQ==,Who was the composer for Dune?,Marty Paich and TOTO,/name/nm0656674/?ref_=ttfaq
RHVuZQ==,Who was the producer of Dune?,Raffaella De Laurentiis,/name/nm0209581/?ref_=ttfaq
RHVuZQ==,Who was the executive producer of Dune?,Dino De Laurentiis,/name/nm0209569/?ref_=ttfaq
RHVuZQ==,Who was the cinematographer for Dune?,Freddie Francis,/name/nm0005711/?ref_=ttfaq
RHVuZQ==,Who was the editor of Dune?,Antony Gibbs,/name/nm0316626/?ref_=ttfaq
RHVuZQ==,Who are the characters in Dune?,"Lady Jessica Atreides, The Baron's Doctor, Piter De Vries, Shaddam Corrino IV, Shadout Mapes, Thufir Hawat, Duncan Idaho, Paul Atreides, Irulan Corrino-Atreides, Reverend Mother Ramallo, and others",
RHVuZQ==,What is the plot of Dune?,A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis to free their desert world from the emperor's rule.,
RHVuZQ==,What was the budget for Dune?,$40 million,
RHVuZQ==,How much did Dune earn at the worldwide box office?,$31 million,
RHVuZQ==,How much did Dune earn at the US box office?,$30.9 million,
RHVuZQ==,What is Dune rated?,PG-13,
RHVuZQ==,What genre is Dune?,"Action, Adventure, and Sci-Fi",
RHVuZQ==,How many awards has Dune won?,2 awards,
RHVuZQ==,How many awards has Dune been nominated for?,8 nominations,
RHVuZQ==,,,
RHVuZQ==,,,
SW50ZXJzdGVsbGFy,How long is Interstellar?,2 hours and 49 minutes,
SW50ZXJzdGVsbGFy,When was Interstellar released?,"November 7, 2014",
SW50ZXJzdGVsbGFy,What is the IMDb rating of Interstellar?,8.7 out of 10,
SW50ZXJzdGVsbGFy,Who stars in Interstellar?,"Matthew McConaughey, Anne Hathaway, and Jessica Chastain",/name/nm0000190/?ref_=ttfaq
SW50ZXJzdGVsbGFy,Who wrote Interstellar?,Christopher Nolan and Jonathan Nolan,/name/nm0634240/?ref_=ttfaq
SW50ZXJzdGVsbGFy,Who directed Interstellar?,Christopher Nolan,/name/nm0634240/?ref_=ttfaq
SW50ZXJzdGVsbGFy,Who was the composer for Interstellar?,Hans Zimmer,/name/nm0001877/?ref_=ttfaq
SW50ZXJzdGVsbGFy,Who was the producer of Interstellar?,"Christopher Nolan, Emma Thomas, and Lynda Obst",/name/nm0634240/?ref_=ttfaq
SW50ZXJzdGVsbGFy,Who was the executive producer of Interstellar?,"Kip Thorne, Thomas Tull, Jake Myers, and Jordan Goldberg",/name/nm0861399/?ref_=ttfaq
SW50ZXJzdGVsbGFy,Who was the cinematographer for Interstellar?,Hoyte Van Hoytema,/name/nm0887227/?ref_=ttfaq
SW50ZXJzdGVsbGFy,Who was the editor of Interstellar?,Lee Smith,/name/nm0809059/?ref_=ttfaq
SW50ZXJzdGVsbGFy,Who are the characters in Interstellar?,"Murph, Cooper, Donald, Tom, Principal, Ms. Kelly, Boots, TARS, Brand, Doyle, and others",
SW50ZXJzdGVsbGFy,What is the plot of Interstellar?,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.",
SW50ZXJzdGVsbGFy,What was the budget for Interstellar?,$165 million,
SW50ZXJzdGVsbGFy,How much did Interstellar earn at the worldwide box office?,$731 million,
SW50ZXJzdGVsbGFy,How much did Interstellar earn at the US box office?,$188 million,
SW50ZXJzdGVsbGFy,What is Interstellar rated?,PG-13,
SW50ZXJzdGVsbGFy,What genre is Interstellar?,"Adventure, Drama, and Sci-Fi",
SW50ZXJzdGVsbGFy,How many awards has Interstellar won?,44 awards,
SW50ZXJzdGVsbGFy,How many awards has Interstellar been nominated for?,192 nominations,
SW50ZXJzdGVsbGFy,,,
SW50ZXJzdGVsbGFy,,,
TGFuZCBvZiBCYWQ=,How long is Land of Bad?,1 hour and 53 minutes,
TGFuZCBvZiBCYWQ=,When was Land of Bad released?,"February 16, 2024",
TGFuZCBvZiBCYWQ=,What is the IMDb rating of Land of Bad?,6.5 out of 10,
TGFuZCBvZiBCYWQ=,Who stars in Land of Bad?,"Liam Hemsworth, Russell Crowe, and Luke Hemsworth",/name/nm2955013/?ref_=ttfaq
TGFuZCBvZiBCYWQ=,Who wrote Land of Bad?,William Eubank and David Frigerio,/name/nm1827931/?ref_=ttfaq
TGFuZCBvZiBCYWQ=,Who directed Land of Bad?,William Eubank,/name/nm1827931/?ref_=ttfaq
TGFuZCBvZiBCYWQ=,Who was the composer for Land of Bad?,Brandon Roberts,/name/nm0730886/?ref_=ttfaq
TGFuZCBvZiBCYWQ=,Who was the producer of Land of Bad?,"William Eubank, Petr Jákl, David Frigerio, Adam Beasley, Arianne Fraser, Mark Fasano, Michael Jefferson, Nathan Klingher, and Ryan Winterstern",/name/nm1827931/?ref_=ttfaq
TGFuZCBvZiBCYWQ=,Who was the executive producer of Land of Bad?,"Luke Hemsworth, John Stalberg Jr., Bennett Litwin, Cindy Bru, Dave Lugo, Delphine Perrier, Ford Corbett, Henry Winterstern, J.J. Caruth, Jared Purrington, and others",/name/nm1292661/?ref_=ttfaq
TGFuZCBvZiBCYWQ=,Who was the cinematographer for Land of Bad?,Agustin Claramount,/name/nm4619606/?ref_=ttfaq
TGFuZCBvZiBCYWQ=,Who was the editor of Land of Bad?,Todd E. Miller,/name/nm0589447/?ref_=ttfaq
TGFuZCBvZiBCYWQ=,What is the plot of Land of Bad?,A US Army special forces unit is ambushed during a mission to retrieve an intelligence asset and their only remaining hope lies with a remote Air Force drone operator assisting them through a brutal 48-hour battle for survival.,
TGFuZCBvZiBCYWQ=,How much did Land of Bad earn at the worldwide box office?,$5.14 million,
TGFuZCBvZiBCYWQ=,How much did Land of Bad earn at the US box office?,$4.62 million,
TGFuZCBvZiBCYWQ=,What is Land of Bad rated?,R,
TGFuZCBvZiBCYWQ=,What genre is Land of Bad?,Action and Thriller,
TGFuZCBvZiBCYWQ=,,,
TGFuZCBvZiBCYWQ=,,,
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,When was Bade Miyan Chote Miyan released?,"April 10, 2024",
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,Who stars in Bade Miyan Chote Miyan?,"Akshay Kumar, Prithviraj Sukumaran, and Tiger Shroff",/name/nm0474774/?ref_=ttfaq
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,Who wrote Bade Miyan Chote Miyan?,"Ali Abbas Zafar, Vashu Bhagnani, Aditya Basu, and Suraj Gianani",/name/nm1804614/?ref_=ttfaq
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,Who directed Bade Miyan Chote Miyan?,Ali Abbas Zafar,/name/nm1804614/?ref_=ttfaq
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,Who was the composer for Bade Miyan Chote Miyan?,"Vishal Dadlani, Shekhar Ravjiani, Julius Packiam, Joshilay, and Vishal Mishra",/name/nm1318670/?ref_=ttfaq
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,Who was the producer of Bade Miyan Chote Miyan?,"Ali Abbas Zafar, Jackky Bhagnani, Vashu Bhagnani, Deepshika Deshmukh, and Himanshu Mehra",/name/nm1804614/?ref_=ttfaq
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,Who was the executive producer of Bade Miyan Chote Miyan?,Kushal Verma,/name/nm7273527/?ref_=ttfaq
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,Who was the cinematographer for Bade Miyan Chote Miyan?,Marcin Laskawiec,/name/nm4306697/?ref_=ttfaq
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,Who was the editor of Bade Miyan Chote Miyan?,Steven H. Bernard,/name/nm1333215/?ref_=ttfaq
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,What is the plot of Bade Miyan Chote Miyan?,"With their contrasting personalities and maverick methods, Bade Miyan and Chote Miyan need to overcome their differences and labor together to transport the offenders to impartiality and preserve the day.",
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,How much did Bade Miyan Chote Miyan earn at the US box office?,"$690,000",
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,What genre is Bade Miyan Chote Miyan?,"Action, Comedy, and Thriller",
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,,,
QmFkZSBNaXlhbiBDaG90ZSBNaXlhbg==,,,
U2Nvb3A=,How long is Scoop?,1 hour and 42 minutes,
U2Nvb3A=,When was Scoop released?,"April 5, 2024",
U2Nvb3A=,Who stars in Scoop?,"Gillian Anderson, Keeley Hawes, and Rufus Sewell",/name/nm0000096/?ref_=ttfaq
U2Nvb3A=,Who wrote Scoop?,Peter Moffat and Geoff Bussetil,/name/nm0595584/?ref_=ttfaq
U2Nvb3A=,Who directed Scoop?,Philip Martin,/name/nm1530431/?ref_=ttfaq
U2Nvb3A=,Who was the composer for Scoop?,Hannah Peel and Anne Nikitin,/name/nm3756847/?ref_=ttfaq
U2Nvb3A=,Who was the producer of Scoop?,"Hilary Salmon, Radford Neville, and Sanjay Singhal",/name/nm0758776/?ref_=ttfaq
U2Nvb3A=,Who was the cinematographer for Scoop?,Nanu Segal,/name/nm0781833/?ref_=ttfaq
U2Nvb3A=,Who was the editor of Scoop?,Kristina Hetherington,/name/nm0381738/?ref_=ttfaq
U2Nvb3A=,What is the plot of Scoop?,How the BBC obtained the bombshell interview with Prince Andrew about his friendship with convicted sex offender Jeffrey Epstein,
U2Nvb3A=,What is Scoop rated?,TV-14,
U2Nvb3A=,What genre is Scoop?,Biographical and Drama,
U2Nvb3A=,,,
U2Nvb3A=,,,
U2xlZXBpbmcgRG9ncw==,How long is Sleeping Dogs?,1 hour and 50 minutes,
U2xlZXBpbmcgRG9ncw==,When was Sleeping Dogs released?,"March 22, 2024",
U2xlZXBpbmcgRG9ncw==,Who stars in Sleeping Dogs?,"Russell Crowe, Karen Gillan, and Marton Csokas",/name/nm0000128/?ref_=ttfaq
U2xlZXBpbmcgRG9ncw==,Who wrote Sleeping Dogs?,Adam Cooper and Bill Collage,/name/nm0177836/?ref_=ttfaq
U2xlZXBpbmcgRG9ncw==,Who directed Sleeping Dogs?,Adam Cooper,/name/nm0177836/?ref_=ttfaq
U2xlZXBpbmcgRG9ncw==,Who was the composer for Sleeping Dogs?,David Hirschfelder,/name/nm0386595/?ref_=ttfaq
U2xlZXBpbmcgRG9ncw==,Who was the producer of Sleeping Dogs?,"Arun Kumar, Bill Collage, Deborah Glover, and Pouya Shahbazian",/name/nm1740971/?ref_=ttfaq
U2xlZXBpbmcgRG9ncw==,Who was the executive producer of Sleeping Dogs?,"Ankur Rungta, Anthony Standberry, Ari Novak, Arianne Fraser, Bobby Campbell, Cliff Roberts, Delphine Perrier, Ford Corbett, Kanwaldeep Kalsi, Michael Sirow, and others",/name/nm5585238/?ref_=ttfaq
U2xlZXBpbmcgRG9ncw==,Who was the cinematographer for Sleeping Dogs?,Ben Nott,/name/nm0636603/?ref_=ttfaq
U2xlZXBpbmcgRG9ncw==,Who was the editor of Sleeping Dogs?,Matt Villa,/name/nm0897637/?ref_=ttfaq
U2xlZXBpbmcgRG9ncw==,What is the plot of Sleeping Dogs?,"An ex-homicide detective (Russell Crowe) with memory loss is forced to solve a brutal murder, only to uncover chilling secrets from his forgotten past.",
U2xlZXBpbmcgRG9ncw==,How much did Sleeping Dogs earn at the worldwide box office?,$172,
U2xlZXBpbmcgRG9ncw==,What is Sleeping Dogs rated?,R,
U2xlZXBpbmcgRG9ncw==,What genre is Sleeping Dogs?,"Crime, Mystery, and Thriller",
U2xlZXBpbmcgRG9ncw==,,,
U2xlZXBpbmcgRG9ncw==,,,
SHVtYW5l,When was Humane released?,"April 26, 2024",
SHVtYW5l,Who stars in Humane?,"Jay Baruchel, Emily Hampshire, and Peter Gallagher",/name/nm0059431/?ref_=ttfaq
SHVtYW5l,Who wrote Humane?,Michael Sparaga,/name/nm1618293/?ref_=ttfaq
SHVtYW5l,Who directed Humane?,Caitlin Cronenberg,/name/nm1424618/?ref_=ttfaq
SHVtYW5l,Who was the composer for Humane?,Todor Kobakov,/name/nm2515735/?ref_=ttfaq
SHVtYW5l,Who was the producer of Humane?,Michael Sparaga,/name/nm1618293/?ref_=ttfaq
SHVtYW5l,Who was the executive producer of Humane?,"Martin Katz, Adrian Love, Emily Gotto, Karen Wookey, Laurie May, Nick Spicer, Scott Shooman, and Todd Brown",/name/nm0441792/?ref_=ttfaq
SHVtYW5l,Who was the cinematographer for Humane?,Douglas Koch,/name/nm0462288/?ref_=ttfaq
SHVtYW5l,Who was the editor of Humane?,Orlee Buium,/name/nm4485648/?ref_=ttfaq
SHVtYW5l,What is the plot of Humane?,"In the wake of an environmental collapse that is forcing humanity to shed 20% of its population, a family dinner erupts into chaos when a father's plan to enlist in the government's new euthanasia program goes horribly awry.",
SHVtYW5l,What is Humane rated?,R,
SHVtYW5l,What genre is Humane?,Horror and Thriller,
SHVtYW5l,,,
SHVtYW5l,,,
U2FsdGJ1cm4=,How long is Saltburn?,2 hours and 11 minutes,
U2FsdGJ1cm4=,When was Saltburn released?,"December 22, 2023",
U2FsdGJ1cm4=,What is the IMDb rating of Saltburn?,7 out of 10,
U2FsdGJ1cm4=,Who stars in Saltburn?,"Barry Keoghan, Jacob Elordi, and Rosamund Pike",/name/nm4422686/?ref_=ttfaq
U2FsdGJ1cm4=,Who wrote Saltburn?,Emerald Fennell,/name/nm2193504/?ref_=ttfaq
U2FsdGJ1cm4=,Who directed Saltburn?,Emerald Fennell,/name/nm2193504/?ref_=ttfaq
U2FsdGJ1cm4=,Who was the composer for Saltburn?,Anthony Willis,/name/nm3785390/?ref_=ttfaq
U2FsdGJ1cm4=,Who was the producer of Saltburn?,"Margot Robbie, Emerald Fennell, and Josey McNamara",/name/nm3053338/?ref_=ttfaq
U2FsdGJ1cm4=,Who was the executive producer of Saltburn?,Tom Ackerley and Tim Wellspring,/name/nm3943537/?ref_=ttfaq
U2FsdGJ1cm4=,Who was the cinematographer for Saltburn?,Linus Sandgren,/name/nm0761874/?ref_=ttfaq
U2FsdGJ1cm4=,Who was the editor of Saltburn?,Victoria Boydell,/name/nm0101970/?ref_=ttfaq
U2FsdGJ1cm4=,What is the plot of Saltburn?,"A student at Oxford University finds himself drawn into the world of a charming and aristocratic classmate, who invites him to his eccentric family's sprawling estate for a summer never to be forgotten.",
U2FsdGJ1cm4=,What was the budget for Saltburn?,75 million,
U2FsdGJ1cm4=,How much did Saltburn earn at the worldwide box office?,$21.1 million,
U2FsdGJ1cm4=,How much did Saltburn earn at the US box office?,$11.4 million,
U2FsdGJ1cm4=,What is Saltburn rated?,R,
U2FsdGJ1cm4=,What genre is Saltburn?,"Comedy, Comedy Drama, Drama, and Thriller",
U2FsdGJ1cm4=,How many awards has Saltburn won?,13 awards,
U2FsdGJ1cm4=,How many awards has Saltburn been nominated for?,109 nominations,
U2FsdGJ1cm4=,,,
U2FsdGJ1cm4=,,,
QmFyYmll,How long is Barbie?,1 hour and 54 minutes,
QmFyYmll,When was Barbie released?,"July 21, 2023",
QmFyYmll,What is the IMDb rating of Barbie?,6.9 out of 10,
QmFyYmll,Who stars in Barbie?,"Margot Robbie, Ryan Gosling, and Issa Rae",/name/nm3053338/?ref_=ttfaq
QmFyYmll,Who wrote Barbie?,Greta Gerwig and Noah Baumbach,/name/nm1950086/?ref_=ttfaq
QmFyYmll,Who directed Barbie?,Greta Gerwig,/name/nm1950086/?ref_=ttfaq
